n_1	n_2	n_3	t_01	c_02	c_01
1	1	1	1493926270543	12393307258674275089	6130722434802821728
1	1	1	1493926270545	11473113141630885337	6130722434802821728
1	1	1	1493926270553	8334012076014978734	6130722434802821728
1	1	1	1493926270567	1896541610766414521	6130722434802821728
1	1	1	1493926270572	5310884941561826828	6130722434802821728
1	1	1	1493926270577	3979316355352119409	6130722434802821728
1	1	1	1493926270581	10503878146262666097	6130722434802821728
1	1	1	1493926270581	3979316355352119409	6130722434802821728
1	1	1	1493926270604	12620260354460886254	6130722434802821728
1	1	1	1493926270627	6848852981631020808	6130722434802821728
1	1	1	1493926270632	7549829680493838173	6130722434802821728
1	1	1	1493926270632	8618010579218196450	6130722434802821728
1	1	1	1493926270652	1698225956316412286	6130722434802821728
1	1	1	1493926270654	5310884941561826828	6130722434802821728
1	1	1	1493926270655	11079686473192981689	6130722434802821728
1	1	1	1493926270663	12620260354460886254	6130722434802821728
1	1	1	1493926270666	2777406936536698463	6130722434802821728
1	1	1	1493926270680	8746316848213314822	6130722434802821728
1	1	1	1493926270699	10503878146262666097	6130722434802821728
1	1	1	1493926270707	14479997119405973651	6130722434802821728
1	1	1	1493926270725	12376561363681954	6130722434802821728
1	1	1	1493926270752	6848852981631020808	6130722434802821728
1	1	1	1493926270758	3979316355352119409	6130722434802821728
1	1	1	1493926270762	14019976100868241162	6130722434802821728
1	1	1	1493926270770	16051887458063369019	6130722434802821728
1	1	1	1493926270773	15702513400391911960	6130722434802821728
1	1	1	1493926270773	5310884941561826828	6130722434802821728
1	1	1	1493926270779	5310884941561826828	6130722434802821728
1	1	1	1493926270787	13336366119309098504	6130722434802821728
1	1	1	1493926270788	8334012076014978734	6130722434802821728
17.5	1	1	1493926281650	6533556495187647291	10151996853909734832
17.5	1	1	1493926283505	10519939351144491034	472959969713720401
1	1	1	1493926283701	12376561363681954	472959969713720401
1	1	1	1493926283727	16051887458063369019	472959969713720401
1	1	1	1493926285515	10503878146262666097	3439573664541399329
1	1	1	1493926285520	5310884941561826828	3439573664541399329
1	1	1	1493926285713	6533556495187647291	3439573664541399329
1	1	1	1493926285770	13613406257399165187	3439573664541399329
1	1	1	1493926288609	9737830430483417667	7485444963945388296
1	1	1	1493926288634	15401426531572395691	7485444963945388296
1	1	1	1493926288644	13613406257399165187	7485444963945388296
1	1	1	1493926288708	1698225956316412286	7485444963945388296
1	1	1	1493926296590	7811915267276620383	6921889715704608037
5.5	1	1	1493926310510	10298227702474230568	8805679658570706835
1	1	1	1493926310512	9103259462605739580	8805679658570706835
1	1	1	1493926310520	11079686473192981689	8805679658570706835
1	1	1	1493926310573	313801810749262463	16562214211784037309
8.5	1	1	1493926310594	313801810749262463	8805679658570706835
17.5	1	1	1493926310606	10519939351144491034	8805679658570706835
7	1	1	1493926310627	7811915267276620383	8805679658570706835
5.5	1	1	1493926310639	6118351611368807092	8805679658570706835
20.5	1	1	1493926310678	13336366119309098504	8805679658570706835
5.5	1	1	1493926310678	8334012076014978734	8805679658570706835
2.5	1	1	1493926310680	7234780022891447968	8805679658570706835
16	1	1	1493926310759	5388843154432484065	8805679658570706835
1	1	1	1493926310764	10503878146262666097	8805679658570706835
17.5	1	1	1493926310771	6533556495187647291	8805679658570706835
7	1	1	1493926310797	7978495077117517676	8805679658570706835
1	1	1	1493926313579	14915222074835477356	4092498806033888522
1	1	1	1493926313585	1896541610766414521	4092498806033888522
1	1	1	1493926313652	6533556495187647291	4092498806033888522
1	1	1	1493926316645	13336366119309098504	10493707491432652571
1	1	1	1493926318644	12114139304757869522	17404424397331273490
1	1	1	1493926318724	3774187571523657352	17404424397331273490
1	1	1	1493926322501	13343690205167856513	4804491998410302298
1	1	1	1493926322798	9737830430483417667	4804491998410302298
1	1	1	1493926327643	14019976100868241162	770308523978132258
1	1	1	1493926333510	6533556495187647291	17157610629766687646
1	1	1	1493926333520	8713501508307098951	17157610629766687646
1	1	1	1493926333524	14915222074835477356	17157610629766687646
1	1	1	1493926333530	10503878146262666097	17157610629766687646
1	1	1	1493926333556	10503878146262666097	17157610629766687646
1	1	1	1493926333562	14479997119405973651	17157610629766687646
1	1	1	1493926333562	579057270793138854	17157610629766687646
1	1	1	1493926333563	3042012465427496137	17157610629766687646
1	1	1	1493926333585	7045502298943741293	17157610629766687646
1	1	1	1493926333597	6533556495187647291	17157610629766687646
1	1	1	1493926333599	14019976100868241162	17157610629766687646
1	1	1	1493926333601	13336366119309098504	17157610629766687646
1	1	1	1493926333610	14019976100868241162	17157610629766687646
1	1	1	1493926333617	7811915267276620383	17157610629766687646
1	1	1	1493926333644	9737830430483417667	17157610629766687646
1	1	1	1493926333676	14019976100868241162	17157610629766687646
1	1	1	1493926333680	8334012076014978734	17157610629766687646
1	1	1	1493926333691	14019976100868241162	17157610629766687646
1	1	1	1493926333700	7549829680493838173	17157610629766687646
1	1	1	1493926333738	7978495077117517676	17157610629766687646
1	1	1	1493926333761	7811915267276620383	17157610629766687646
1	1	1	1493926333764	12376561363681954	17157610629766687646
1	1	1	1493926333782	3042012465427496137	17157610629766687646
2.5	1	1	1493926334670	15964478397594674982	11176392772857273332
1	1	1	1493926337644	14479997119405973651	15519096180324036791
1	1	1	1493926343513	9737830430483417667	13023417027428025412
1	1	1	1493926343565	13343690205167856513	13023417027428025412
1	1	1	1493926343725	8334012076014978734	13023417027428025412
17.5	1	1	1493926347660	6533556495187647291	122388471163630920
20.5	1	1	1493926347750	13336366119309098504	122388471163630920
20.5	1	1	1493926348618	13336366119309098504	403426094913344600
10	1	1	1493926348788	10213638910127808030	403426094913344600
1	1	1	1493926357506	2777406936536698463	1625239116294240063
1	1	1	1493926357544	13343690205167856513	1625239116294240063
1	1	1	1493926357581	9752706851944427749	1625239116294240063
1	1	1	1493926357587	14915222074835477356	8457707025332672678
1	1	1	1493926357591	7549829680493838173	1625239116294240063
1	1	1	1493926357619	12620260354460886254	1625239116294240063
1	1	1	1493926357748	14915222074835477356	1625239116294240063
1	1	1	1493926357757	579057270793138854	1625239116294240063
1	1	1	1493926359550	14019976100868241162	5786269979570442932
17.5	1	1	1493926359700	13343690205167856513	5786269979570442932
2.5	1	1	1493926359703	14839134753992642835	5786269979570442932
8.5	1	1	1493926359717	5180996204344025294	11176392772857273332
1	1	1	1493926359750	13052656555612652998	5786269979570442932
1	1	1	1493926367549	16051887458063369019	4955813668731152371
1	1	1	1493926367567	10519939351144491034	5174530059005220399
1	1	1	1493926367582	579057270793138854	17658001379255815153
1	1	1	1493926367621	5310884941561826828	17658001379255815153
1	1	1	1493926367628	13343690205167856513	17658001379255815153
1	1	1	1493926367633	3316128862416609281	17658001379255815153
1	1	1	1493926367638	3316128862416609281	5174530059005220399
1	1	1	1493926367651	6533556495187647291	5174530059005220399
1	1	1	1493926367665	16051887458063369019	17658001379255815153
1	1	1	1493926367672	14915222074835477356	17658001379255815153
1	1	1	1493926367691	13343690205167856513	4955813668731152371
1	1	1	1493926367735	15702513400391911960	17658001379255815153
1	1	1	1493926367746	8334012076014978734	17658001379255815153
1	1	1	1493926367779	10503878146262666097	17658001379255815153
1	1	1	1493926367795	13336366119309098504	5174530059005220399
10	1	1	1493926373604	8334012076014978734	11819783883457855908
22	1	1	1493926373640	14915222074835477356	11819783883457855908
1	1	1	1493926373712	3316128862416609281	11819783883457855908
4	1	1	1493926373723	10128111428268873566	11819783883457855908
22	1	1	1493926373787	14915222074835477356	11819783883457855908
2.5	1	1	1493926373795	14479997119405973651	11819783883457855908
1	1	1	1493926380535	6533556495187647291	3607727024813143506
1	1	1	1493926380595	9737830430483417667	3607727024813143506
1	1	1	1493926380657	13343690205167856513	3607727024813143506
22	1	1	1493926415537	14915222074835477356	13746521169914440918
17.5	1	1	1493926415540	13343690205167856513	13746521169914440918
10	1	1	1493926415553	8334012076014978734	13746521169914440918
20.5	1	1	1493926415561	13336366119309098504	13746521169914440918
8.5	1	1	1493926415660	15401426531572395691	13746521169914440918
17.5	1	1	1493926415732	6533556495187647291	13746521169914440918
20.5	1	1	1493926416604	13336366119309098504	18037852634307533840
50.5	1	1	1493926416772	5387231187108981576	18037852634307533840
7	1	1	1493926417549	10503878146262666097	2945104285712449658
17.5	1	1	1493926417585	6533556495187647291	2945104285712449658
1	1	1	1493926420516	9752706851944427749	4393634933131795614
1	1	1	1493926420589	12620260354460886254	4393634933131795614
1	1	1	1493926420597	12376561363681954	4393634933131795614
1	1	1	1493926420631	14915222074835477356	4393634933131795614
1	1	1	1493926420668	13336366119309098504	4393634933131795614
1	1	1	1493926420695	7234780022891447968	4393634933131795614
1	1	1	1493926420699	13343690205167856513	4393634933131795614
1	1	1	1493926420716	16051887458063369019	4393634933131795614
1	1	1	1493926420748	7811915267276620383	4393634933131795614
1	1	1	1493926420759	1698225956316412286	4393634933131795614
1	1	1	1493926420782	2243481773161758054	4393634933131795614
1	1	1	1493926420791	6533556495187647291	4393634933131795614
2.5	1	1	1493926423500	7234780022891447968	14620314743990730042
1	1	1	1493926423508	11079686473192981689	14620314743990730042
16	1	1	1493926423534	5388843154432484065	14620314743990730042
17.5	1	1	1493926423553	6533556495187647291	14620314743990730042
1	1	1	1493926423557	5310884941561826828	14620314743990730042
1	1	1	1493926423562	3316128862416609281	14620314743990730042
8.5	1	1	1493926423567	15401426531572395691	14620314743990730042
10	1	1	1493926423573	8334012076014978734	14620314743990730042
10	1	1	1493926423579	10213638910127808030	14620314743990730042
10	1	1	1493926423582	8334012076014978734	14620314743990730042
20.5	1	1	1493926423584	13336366119309098504	14620314743990730042
7	1	1	1493926423617	10503878146262666097	14620314743990730042
17.5	1	1	1493926423622	10519939351144491034	14620314743990730042
1	1	1	1493926423625	14019976100868241162	14620314743990730042
17.5	1	1	1493926423626	13343690205167856513	14620314743990730042
1	1	1	1493926423655	11619563480312345064	14620314743990730042
19	1	1	1493926423695	12620260354460886254	14620314743990730042
10	1	1	1493926423702	8334012076014978734	14620314743990730042
17.5	1	1	1493926423711	10519939351144491034	14620314743990730042
2.5	1	1	1493926423720	7234780022891447968	14620314743990730042
2.5	1	1	1493926423731	7234780022891447968	14620314743990730042
4	1	1	1493926423741	7811915267276620383	14620314743990730042
1	1	1	1493926430691	16991879252739664024	8747387184325744551
1	1	1	1493926430770	16991879252739664024	8747387184325744551
1	1	1	1493926434522	14915222074835477356	2292732597799555553
2.5	1	1	1493926437541	2243481773161758054	6628662910091590242
16	1	1	1493926437592	5388843154432484065	6628662910091590242
1	1	1	1493926437599	16051887458063369019	6628662910091590242
17.5	1	1	1493926437637	13343690205167856513	6628662910091590242
4	1	1	1493926437651	7811915267276620383	6628662910091590242
16	1	1	1493926437699	6533556495187647291	6628662910091590242
5.5	1	1	1493926437734	10298227702474230568	6628662910091590242
1	1	1	1493926441522	9737830430483417667	723417955850970307
1	1	1	1493926441772	10213638910127808030	723417955850970307
1	1	1	1493926447503	16051887458063369019	2292732597799555553
1	1	1	1493926447535	16051887458063369019	2292732597799555553
1	1	1	1493926447561	12620260354460886254	2292732597799555553
1	1	1	1493926447652	14479997119405973651	5174530059005220399
1	1	1	1493926447751	13343690205167856513	2292732597799555553
1	1	1	1493926447775	3316128862416609281	2292732597799555553
1	1	1	1493926453549	13343690205167856513	3135897031000964942
1	1	1	1493926453586	8713501508307098951	3135897031000964942
1	1	1	1493926453632	3316128862416609281	3135897031000964942
1	1	1	1493926453664	313801810749262463	3135897031000964942
1	1	1	1493926453737	11619563480312345064	3135897031000964942
2.5	1	1	1493926462720	16991879252739664024	11176392772857273332
5.5	1	1	1493926462788	6403559696065759626	11176392772857273332
1	1	1	1493926472526	14915222074835477356	17703794792635773135
1	1	1	1493926472590	17825877032759025809	17703794792635773135
1	1	1	1493926472604	2777406936536698463	17703794792635773135
1	1	1	1493926472604	5180996204344025294	17703794792635773135
1	1	1	1493926472610	9103259462605739580	17703794792635773135
1	1	1	1493926472635	4408029567729081379	17703794792635773135
1	1	1	1493926472660	12376561363681954	17703794792635773135
1	1	1	1493926472660	1698225956316412286	17703794792635773135
1	1	1	1493926472661	10298227702474230568	17703794792635773135
1	1	1	1493926472669	8618010579218196450	17703794792635773135
1	1	1	1493926472672	10519939351144491034	17703794792635773135
1	1	1	1493926472706	5310884941561826828	17703794792635773135
1	1	1	1493926472712	14269867876997964723	17703794792635773135
1	1	1	1493926472734	16051887458063369019	17703794792635773135
1	1	1	1493926472744	13613406257399165187	17703794792635773135
1	1	1	1493926472747	8334012076014978734	17703794792635773135
1	1	1	1493926472793	8713501508307098951	17703794792635773135
1	1	1	1493926484585	7045502298943741293	8492494481402997208
1	1	1	1493926484728	13343690205167856513	8492494481402997208
1	1	1	1493926486516	2777406936536698463	16028579298599560479
1	1	1	1493926486518	14915222074835477356	16028579298599560479
1	1	1	1493926486579	17825877032759025809	16028579298599560479
1	1	1	1493926486605	14839134753992642835	16028579298599560479
1	1	1	1493926486629	13336366119309098504	16028579298599560479
1	1	1	1493926486675	7811915267276620383	16028579298599560479
1	1	1	1493926486748	7978495077117517676	16028579298599560479
1	1	1	1493926489515	14915222074835477356	2411205404800709369
1	1	1	1493926489534	4408029567729081379	2411205404800709369
1	1	1	1493926489732	12620260354460886254	2411205404800709369
1	1	1	1493926489750	13343690205167856513	2411205404800709369
1	1	1	1493926490511	16991879252739664024	6522786257292714277
1	1	1	1493926490518	12393307258674275089	6522786257292714277
1	1	1	1493926490551	14839134753992642835	6522786257292714277
1	1	1	1493926490566	16051887458063369019	6522786257292714277
1	1	1	1493926490619	1330489485408209501	6522786257292714277
1	1	1	1493926490644	5387231187108981576	6522786257292714277
1	1	1	1493926490655	16991879252739664024	6522786257292714277
1	1	1	1493926490657	5180996204344025294	6522786257292714277
1	1	1	1493926490666	11620158223259846478	6522786257292714277
1	1	1	1493926490720	1330489485408209501	6522786257292714277
1	1	1	1493926490742	15976370596181408159	6522786257292714277
1	1	1	1493926490748	13343690205167856513	4242004371880331048
1	1	1	1493926490793	10298227702474230568	6522786257292714277
1	1	1	1493926494508	7978495077117517676	17106985874962809112
1	1	1	1493926494509	10213638910127808030	17106985874962809112
1	1	1	1493926494527	13336366119309098504	17106985874962809112
1	1	1	1493926494576	1896541610766414521	17106985874962809112
1	1	1	1493926494580	12376561363681954	17106985874962809112
1	1	1	1493926494592	10298227702474230568	17106985874962809112
1	1	1	1493926494595	2243481773161758054	17106985874962809112
1	1	1	1493926494599	7045502298943741293	17106985874962809112
1	1	1	1493926494603	949381523663223190	17106985874962809112
1	1	1	1493926494613	6403559696065759626	17106985874962809112
1	1	1	1493926494618	14915222074835477356	17106985874962809112
1	1	1	1493926494625	6055811405371239305	17106985874962809112
1	1	1	1493926494630	5310884941561826828	17106985874962809112
1	1	1	1493926494659	7811915267276620383	17106985874962809112
1	1	1	1493926494669	6055811405371239305	17106985874962809112
1	1	1	1493926494671	8259432528840918817	17106985874962809112
1	1	1	1493926494688	17825877032759025809	17106985874962809112
1	1	1	1493926494696	15259195374027767793	17106985874962809112
1	1	1	1493926494700	6118351611368807092	17106985874962809112
1	1	1	1493926494703	12620260354460886254	17106985874962809112
1	1	1	1493926494707	1698225956316412286	17106985874962809112
1	1	1	1493926494718	1896541610766414521	17106985874962809112
1	1	1	1493926494733	14252887130366856501	17106985874962809112
1	1	1	1493926494737	14915222074835477356	17106985874962809112
1	1	1	1493926494738	11473113141630885337	17106985874962809112
1	1	1	1493926494752	9752706851944427749	17106985874962809112
16	1	1	1493926499504	5388843154432484065	1460375252897430989
8.5	1	1	1493926499520	313801810749262463	1460375252897430989
1	1	1	1493926499584	5310884941561826828	1460375252897430989
19	1	1	1493926499626	12620260354460886254	1460375252897430989
4	1	1	1493926499646	11850452449502412915	1460375252897430989
1	1	1	1493926499649	7811915267276620383	1460375252897430989
17.5	1	1	1493926499703	13343690205167856513	1460375252897430989
1	1	1	1493926499740	3316128862416609281	1460375252897430989
8.5	1	1	1493926502514	5180996204344025294	9196508766841472784
17.5	1	1	1493926502688	13343690205167856513	9196508766841472784
2.5	1	1	1493926502695	14019976100868241162	9196508766841472784
7	1	1	1493926502698	7978495077117517676	9196508766841472784
1	1	1	1493926502723	7811915267276620383	9196508766841472784
1	1	1	1493926502730	13052656555612652998	9196508766841472784
22	1	1	1493926502784	14915222074835477356	9196508766841472784
1	1	1	1493926508591	13343690205167856513	356288383984920754
1	1	1	1493926508783	12620260354460886254	356288383984920754
1	1	1	1493926513517	5310884941561826828	4990186682001815696
1	1	1	1493926513678	13343690205167856513	4990186682001815696
1	1	1	1493926513719	16051887458063369019	4990186682001815696
1	1	1	1493926513788	5388843154432484065	4990186682001815696
22	1	1	1493926518518	14915222074835477356	8512521335817195538
1	1	1	1493926518528	12376561363681954	8512521335817195538
7	1	1	1493926518561	3042012465427496137	8512521335817195538
1	1	1	1493926518578	11619563480312345064	8512521335817195538
1	1	1	1493926518609	14915222074835477356	2292732597799555553
19	1	1	1493926518663	12620260354460886254	8512521335817195538
1	1	1	1493926518683	6403559696065759626	8512521335817195538
1	1	1	1493926518711	2777406936536698463	2292732597799555553
1	1	1	1493926518732	6064245455908382139	2292732597799555553
2.5	1	1	1493926518741	9752706851944427749	8512521335817195538
4	1	1	1493926518800	9103259462605739580	8512521335817195538
13	1	1	1493926519691	14475392532262432119	882807334495287223
7	1	1	1493926519741	10503878146262666097	882807334495287223
20.5	1	1	1493926520526	13336366119309098504	13855914964305311822
19	1	1	1493926522513	12620260354460886254	3688749900811707847
22	1	1	1493926522537	14915222074835477356	3688749900811707847
4	1	1	1493926522574	9103259462605739580	3688749900811707847
7	1	1	1493926522587	10503878146262666097	3688749900811707847
17.5	1	1	1493926522594	13343690205167856513	3688749900811707847
2.5	1	1	1493926522608	14839134753992642835	3688749900811707847
19	1	1	1493926522610	12620260354460886254	3688749900811707847
1	1	1	1493926522612	16051887458063369019	3688749900811707847
17.5	1	1	1493926522619	13343690205167856513	3688749900811707847
1	1	1	1493926522625	8618010579218196450	3688749900811707847
1	1	1	1493926522626	12376561363681954	3688749900811707847
1	1	1	1493926522647	11619563480312345064	3688749900811707847
2.5	1	1	1493926522648	9752706851944427749	3688749900811707847
1	1	1	1493926522695	13613406257399165187	3688749900811707847
5.5	1	1	1493926522697	5310884941561826828	3688749900811707847
1	1	1	1493926522701	8618010579218196450	3688749900811707847
13	1	1	1493926522740	14475392532262432119	3688749900811707847
7	1	1	1493926522771	10298227702474230568	3688749900811707847
20.5	1	1	1493926522780	13336366119309098504	3688749900811707847
13	1	1	1493926522800	7045502298943741293	3688749900811707847
1	1	1	1493926526682	12620260354460886254	17157610629766687646
1	1	1	1493926526690	10519939351144491034	17157610629766687646
1	1	1	1493926549501	13343690205167856513	17658001379255815153
1	1	1	1493926549543	2777406936536698463	17658001379255815153
1	1	1	1493926549553	7045502298943741293	17658001379255815153
1	1	1	1493926549557	14019976100868241162	17658001379255815153
1	1	1	1493926549576	7978495077117517676	17658001379255815153
1	1	1	1493926549579	5388843154432484065	17658001379255815153
1	1	1	1493926549584	7811915267276620383	17658001379255815153
1	1	1	1493926549597	5310884941561826828	17658001379255815153
1	1	1	1493926549713	15401426531572395691	17658001379255815153
1	1	1	1493926549729	7978495077117517676	17658001379255815153
1	1	1	1493926549766	13613406257399165187	17658001379255815153
1	1	1	1493926552555	12620260354460886254	9837323843531356702
1	1	1	1493926552650	10503878146262666097	9837323843531356702
1	1	1	1493926552693	313801810749262463	9837323843531356702
1	1	1	1493926552748	13336366119309098504	9837323843531356702
1	1	1	1493926552757	13343690205167856513	9837323843531356702
7	1	1	1493926562525	15401426531572395691	14105329527247693554
20.5	1	1	1493926562559	13336366119309098504	14105329527247693554
1	1	1	1493926562606	8618010579218196450	14105329527247693554
5.5	1	1	1493926562614	4408029567729081379	14105329527247693554
1	1	1	1493926562644	17007674655026215659	14105329527247693554
22	1	1	1493926562658	17825877032759025809	14105329527247693554
5.5	1	1	1493926562660	5310884941561826828	14105329527247693554
13	1	1	1493926562723	5388843154432484065	14105329527247693554
22	1	1	1493926562724	14915222074835477356	14105329527247693554
22	1	1	1493926562748	17825877032759025809	14105329527247693554
2.5	1	1	1493926562758	7234780022891447968	14105329527247693554
7	1	1	1493926562774	15401426531572395691	14105329527247693554
1	1	1	1493926568601	12620260354460886254	3135897031000964942
1	1	1	1493926569510	5310884941561826828	4880897258269826161
1	1	1	1493926569542	10503878146262666097	4880897258269826161
1	1	1	1493926569608	8334012076014978734	4393634933131795614
1	1	1	1493926569677	16051887458063369019	4880897258269826161
1	1	1	1493926570524	10503878146262666097	12660195786366398117
1	1	1	1493926570559	8841043783060795084	12660195786366398117
1	1	1	1493926570779	8746316848213314822	12660195786366398117
1	1	1	1493926570790	9752706851944427749	12660195786366398117
1	1	1	1493926572516	14019976100868241162	11409555429920758862
19	1	1	1493926572522	10519939351144491034	11409555429920758862
20.5	1	1	1493926572524	13336366119309098504	11409555429920758862
13	1	1	1493926572530	14475392532262432119	11409555429920758862
16	1	1	1493926572558	6533556495187647291	11409555429920758862
17.5	1	1	1493926572596	13343690205167856513	11409555429920758862
22	1	1	1493926572639	14915222074835477356	11409555429920758862
4	1	1	1493926572665	11850452449502412915	11409555429920758862
7	1	1	1493926572666	10298227702474230568	11409555429920758862
13	1	1	1493926572683	5388843154432484065	11409555429920758862
7	1	1	1493926572692	15401426531572395691	11409555429920758862
13	1	1	1493926572745	5388843154432484065	11409555429920758862
7	1	1	1493926572767	10503878146262666097	11409555429920758862
1	1	1	1493926572770	16051887458063369019	11409555429920758862
1	1	1	1493926572774	11473113141630885337	11409555429920758862
5.5	1	1	1493926581527	4408029567729081379	3762112941479640629
8.5	1	1	1493926581540	5180996204344025294	3762112941479640629
1	1	1	1493926581631	16991879252739664024	3762112941479640629
1	1	1	1493926581703	13613406257399165187	3762112941479640629
1	1	1	1493926581722	16051887458063369019	3762112941479640629
7	1	1	1493926582514	10503878146262666097	3235564328479547233
7	1	1	1493926582525	10298227702474230568	3235564328479547233
1	1	1	1493926582531	17007674655026215659	3235564328479547233
13	1	1	1493926582561	7045502298943741293	3235564328479547233
1	1	1	1493926582571	1896541610766414521	3235564328479547233
17.5	1	1	1493926582593	13343690205167856513	3235564328479547233
2.5	1	1	1493926582595	11620158223259846478	3235564328479547233
4	1	1	1493926582606	9103259462605739580	3235564328479547233
13	1	1	1493926582610	5388843154432484065	3235564328479547233
1	1	1	1493926582639	14019976100868241162	3235564328479547233
8.5	1	1	1493926582668	313801810749262463	3235564328479547233
19	1	1	1493926582686	12620260354460886254	3235564328479547233
7	1	1	1493926582700	7811915267276620383	3235564328479547233
17.5	1	1	1493926582723	13343690205167856513	3235564328479547233
7	1	1	1493926582729	7811915267276620383	3235564328479547233
7	1	1	1493926582734	7811915267276620383	3235564328479547233
20.5	1	1	1493926582748	13336366119309098504	3235564328479547233
19	1	1	1493926582781	10519939351144491034	3235564328479547233
16	1	1	1493926582792	6533556495187647291	3235564328479547233
1	1	1	1493926598562	16051887458063369019	7409105325477457895
1	1	1	1493926601561	16051887458063369019	3439573664541399329
1	1	1	1493926601614	14269867876997964723	3439573664541399329
1	1	1	1493926601624	1896541610766414521	3439573664541399329
1	1	1	1493926601631	1896541610766414521	3439573664541399329
1	1	1	1493926601673	16051887458063369019	3439573664541399329
1	1	1	1493926601679	13613406257399165187	3439573664541399329
1	1	1	1493926601690	16051887458063369019	3439573664541399329
1	1	1	1493926601757	12114139304757869522	3439573664541399329
1	1	1	1493926601787	7811915267276620383	3439573664541399329
1	1	1	1493926605701	14915222074835477356	18402538228287092816
1	1	1	1493926606518	14915222074835477356	15257412391459618482
1	1	1	1493926606550	12114139304757869522	15257412391459618482
1	1	1	1493926606581	13343690205167856513	15257412391459618482
1	1	1	1493926606607	14019976100868241162	15257412391459618482
1	1	1	1493926606662	6064245455908382139	15257412391459618482
1	1	1	1493926606663	13343690205167856513	15257412391459618482
1	1	1	1493926606678	14915222074835477356	15257412391459618482
1	1	1	1493926606691	11619563480312345064	15257412391459618482
1	1	1	1493926606735	15401426531572395691	15257412391459618482
1	1	1	1493926606745	16051887458063369019	15257412391459618482
1	1	1	1493926606760	13343690205167856513	15476560625796841845
1	1	1	1493926606773	13336366119309098504	15257412391459618482
1	1	1	1493926606779	13343690205167856513	15257412391459618482
20.5	1	1	1493926622707	13336366119309098504	5107056716148503330
7	1	1	1493926622737	7811915267276620383	5107056716148503330
1	1	1	1493926632583	10298227702474230568	1184776408952362164
1	1	1	1493926632590	12114139304757869522	1184776408952362164
1	1	1	1493926632679	6118351611368807092	1184776408952362164
1	1	1	1493926632683	10519939351144491034	1184776408952362164
1	1	1	1493926632706	13343690205167856513	1184776408952362164
1	1	1	1493926632708	14475392532262432119	1184776408952362164
1	1	1	1493926632770	5388843154432484065	1184776408952362164
20.5	1	1	1493926638614	13336366119309098504	16221495681336479326
1	1	1	1493926646544	5310884941561826828	11819783883457855908
5.5	1	1	1493926646560	7811915267276620383	11819783883457855908
1	1	1	1493926646571	1896541610766414521	11819783883457855908
1	1	1	1493926646599	14269867876997964723	11819783883457855908
5.5	1	1	1493926646668	7811915267276620383	11819783883457855908
5.5	1	1	1493926646692	11619563480312345064	11819783883457855908
1	1	1	1493926646700	1896541610766414521	11819783883457855908
7	1	1	1493926646726	10503878146262666097	11819783883457855908
1	1	1	1493926646728	14019976100868241162	11819783883457855908
5.5	1	1	1493926646760	11619563480312345064	11819783883457855908
1	1	1	1493926654636	7811915267276620383	10882756406812720966
1	1	1	1493926654719	7811915267276620383	10882756406812720966
1	1	1	1493926657526	10298227702474230568	7537933956884753838
1	1	1	1493926657532	4408029567729081379	7537933956884753838
1	1	1	1493926657540	8713501508307098951	7537933956884753838
1	1	1	1493926657546	12620260354460886254	7537933956884753838
1	1	1	1493926657567	14019976100868241162	7537933956884753838
1	1	1	1493926657571	7045502298943741293	7537933956884753838
1	1	1	1493926657588	10503878146262666097	7537933956884753838
1	1	1	1493926657593	5388843154432484065	7537933956884753838
1	1	1	1493926657594	313801810749262463	7537933956884753838
1	1	1	1493926657596	12376561363681954	7537933956884753838
1	1	1	1493926657600	8618010579218196450	7537933956884753838
1	1	1	1493926657602	1896541610766414521	7537933956884753838
1	1	1	1493926657607	8560203134933829736	7537933956884753838
1	1	1	1493926657612	13336366119309098504	7537933956884753838
1	1	1	1493926657628	15401426531572395691	7537933956884753838
1	1	1	1493926657635	7811915267276620383	7537933956884753838
1	1	1	1493926657644	11473113141630885337	7537933956884753838
1	1	1	1493926657652	17825877032759025809	7537933956884753838
1	1	1	1493926657655	14252887130366856501	7537933956884753838
1	1	1	1493926657666	7045502298943741293	7537933956884753838
1	1	1	1493926657673	10996636460242742425	7537933956884753838
1	1	1	1493926657676	7470458647428888930	7537933956884753838
1	1	1	1493926657682	8746316848213314822	7537933956884753838
1	1	1	1493926657692	6064245455908382139	7537933956884753838
1	1	1	1493926657698	13336366119309098504	7537933956884753838
1	1	1	1493926657698	4408029567729081379	7537933956884753838
1	1	1	1493926657700	6533556495187647291	7537933956884753838
1	1	1	1493926657713	12114139304757869522	7537933956884753838
1	1	1	1493926657714	7811915267276620383	7537933956884753838
1	1	1	1493926657723	6533556495187647291	7537933956884753838
1	1	1	1493926657735	17007674655026215659	7537933956884753838
1	1	1	1493926657741	12156368612408542306	7537933956884753838
1	1	1	1493926657742	16049622100076919560	7537933956884753838
1	1	1	1493926657756	6403559696065759626	7537933956884753838
1	1	1	1493926657765	16051887458063369019	7537933956884753838
1	1	1	1493926657771	7234780022891447968	7537933956884753838
1	1	1	1493926657776	5310884941561826828	7537933956884753838
1	1	1	1493926657781	13199524227501877180	7537933956884753838
1	1	1	1493926657782	6533556495187647291	7537933956884753838
1	1	1	1493926657789	14915222074835477356	7537933956884753838
17.5	1	1	1493926658529	13343690205167856513	10151996853909734832
5.5	1	1	1493926658650	9752706851944427749	10151996853909734832
