n_1	n_2	n_3	t_01	c_02	c_01
1	1	1	1493916212670	10354250474131609932	15282346638924062961
1	1	1	1493916212670	17400593783565407178	15282346638924062961
1	1	1	1493916212674	4092956285796801029	15282346638924062961
1	1	1	1493916212675	7769475363052365799	15282346638924062961
1	1	1	1493916212676	2863433269505777851	15282346638924062961
1	1	1	1493916212683	10793114528339254987	15282346638924062961
1	1	1	1493916212683	5757841034815720035	15282346638924062961
1	1	1	1493916212696	6659509313898077584	15282346638924062961
1	1	1	1493916212698	12575911765165677538	15282346638924062961
1	1	1	1493916212699	16781873755504612959	15282346638924062961
1	1	1	1493916212705	6988111497050020337	15282346638924062961
1	1	1	1493916212707	16313388004208767989	15282346638924062961
1	1	1	1493916212707	609458990075395780	15282346638924062961
1	1	1	1493916212708	2665815103940912083	15282346638924062961
1	1	1	1493916212712	13986906500558465958	15282346638924062961
1	1	1	1493916212712	9815564106453972898	15282346638924062961
1	1	1	1493916212715	2080592934154511809	15282346638924062961
1	1	1	1493916212716	3429925126979541675	15282346638924062961
1	1	1	1493916212719	3188653217501372862	15282346638924062961
1	1	1	1493916212721	12074464320850218373	15282346638924062961
1	1	1	1493916212722	5134097191651349987	15282346638924062961
1	1	1	1493916212726	17825877032759025809	15282346638924062961
1	1	1	1493916212733	6170152359000037503	15282346638924062961
1	1	1	1493916212734	7769475363052365799	15282346638924062961
1	1	1	1493916212734	9770110817929854883	15282346638924062961
1	1	1	1493916212737	6659509313898077584	15282346638924062961
1	1	1	1493916212739	6638119784552464452	15282346638924062961
1	1	1	1493916212740	15519312642878217928	15282346638924062961
1	1	1	1493916212743	17495809769729953216	15282346638924062961
1	1	1	1493916212748	16270325575650130306	15282346638924062961
1	1	1	1493916212750	17495809769729953216	15282346638924062961
1	1	1	1493916212752	2666958978267013279	15282346638924062961
1	1	1	1493916212753	13340660697580136120	15282346638924062961
1	1	1	1493916212755	9815564106453972898	15282346638924062961
1	1	1	1493916212757	7794160276957405502	15282346638924062961
1	1	1	1493916212768	14328131954571849991	15282346638924062961
1	1	1	1493916212772	13986906500558465958	15282346638924062961
1	1	1	1493916212774	17475901598811378698	15282346638924062961
1	1	1	1493916212775	11784542639830520062	15282346638924062961
1	1	1	1493916212781	10174903411479758858	15282346638924062961
1	1	1	1493916212788	17182751344479566837	15282346638924062961
1	1	1	1493916212791	3522447305411442635	15282346638924062961
1	1	1	1493916212794	7018116888458296324	15282346638924062961
1	1	1	1493916219500	2516783799893472412	13747217498935555771
1	1	1	1493916219506	10354250474131609932	13747217498935555771
4	1	1	1493916219522	17692629055980859056	13747217498935555771
22	1	1	1493916219528	2665815103940912083	13747217498935555771
1	1	1	1493916219534	7794160276957405502	13747217498935555771
16	1	1	1493916219537	15956726271168250188	13747217498935555771
7	1	1	1493916219561	14634065541911804265	13747217498935555771
8.5	1	1	1493916219562	2306293516632017215	13747217498935555771
5.5	1	1	1493916219569	14475392532262432119	13747217498935555771
1	1	1	1493916219584	7463918196610446371	13747217498935555771
1	1	1	1493916219587	7794160276957405502	13747217498935555771
1	1	1	1493916219601	7463918196610446371	1575949797819097091
11.5	1	1	1493916219611	4165132050234239758	13747217498935555771
1	1	1	1493916219618	10323685754356465240	13747217498935555771
23.5	1	1	1493916219618	10174903411479758858	13747217498935555771
1	1	1	1493916219625	7175125114780964094	13747217498935555771
23.5	1	1	1493916219636	10174903411479758858	13747217498935555771
7	1	1	1493916219644	2080592934154511809	13747217498935555771
11.5	1	1	1493916219651	10469879042194243070	13747217498935555771
13	1	1	1493916219652	2414941635428745510	1575949797819097091
1	1	1	1493916219664	12806969774292955024	13747217498935555771
1	1	1	1493916219669	10354250474131609932	13747217498935555771
13	1	1	1493916219674	2414941635428745510	13747217498935555771
38.5	1	1	1493916219674	11464297685141444301	13747217498935555771
1	1	1	1493916219688	10519939351144491034	13747217498935555771
1	1	1	1493916219704	14338533098520141175	13747217498935555771
16	1	1	1493916219705	16270325575650130306	13747217498935555771
38.5	1	1	1493916219706	11464297685141444301	1575949797819097091
5.5	1	1	1493916219741	12074464320850218373	13747217498935555771
5.5	1	1	1493916219744	18277155309485317777	13747217498935555771
4	1	1	1493916219745	17692629055980859056	13747217498935555771
11.5	1	1	1493916219756	4165132050234239758	13747217498935555771
10	1	1	1493916219780	4156443046364110129	13747217498935555771
16	1	1	1493916219795	15956726271168250188	13747217498935555771
1	1	1	1493916220742	5532066205355454171	4840683344536954797
16	1	1	1493916222550	3090357018464442228	3279021083640072691
25	1	1	1493916222656	9544145203823252426	3279021083640072691
7	1	1	1493916222716	14551030199892263089	3279021083640072691
7	1	1	1493916222744	2080592934154511809	3279021083640072691
4	1	1	1493916222753	7149394653658031729	3279021083640072691
16	1	1	1493916222756	16270325575650130306	3279021083640072691
7	1	1	1493916222769	2080592934154511809	3279021083640072691
1	1	1	1493916223713	14935894317037587276	3816569416207648282
1	1	1	1493916228636	3090357018464442228	2708366086327837218
1	1	1	1493916228655	5192968964289268501	2708366086327837218
1	1	1	1493916228733	11982065865359330002	2708366086327837218
1	1	1	1493916228748	6848852981631020808	2708366086327837218
1	1	1	1493916228758	11982065865359330002	2708366086327837218
1	1	1	1493916228784	16259388513656046435	2708366086327837218
14.5	1	1	1493916230500	11982065865359330002	9727445178446198142
5.5	1	1	1493916230525	2666958978267013279	9727445178446198142
7	1	1	1493916230538	4061834014911554768	9727445178446198142
4	1	1	1493916230560	3429925126979541675	9727445178446198142
1	1	1	1493916230568	11596807825546273725	9727445178446198142
7	1	1	1493916230595	4061834014911554768	9727445178446198142
7	1	1	1493916230708	4061834014911554768	9727445178446198142
1	1	1	1493916230721	6693655700021304589	9727445178446198142
13	1	1	1493916230730	7692417240246312261	9727445178446198142
7	1	1	1493916230754	14551030199892263089	9727445178446198142
1	1	1	1493916230785	4631975640642555313	9727445178446198142
8.5	1	1	1493916234505	13694654484581775357	4538336495504621261
1	1	1	1493916235514	105534369717327356	9545457414164575927
1	1	1	1493916236621	3090357018464442228	3493266763208875669
7	1	1	1493916237517	1330489485408209501	12373438449895309515
7	1	1	1493916237657	1330489485408209501	12373438449895309515
1	1	1	1493916238531	579057270793138854	8505349057799893872
1	1	1	1493916238539	15259195374027767793	8505349057799893872
1	1	1	1493916238581	5359187058571906558	8505349057799893872
1	1	1	1493916238617	9752706851944427749	8505349057799893872
1	1	1	1493916238635	7549829680493838173	8505349057799893872
1	1	1	1493916238679	11473113141630885337	8505349057799893872
1	1	1	1493916238703	1896541610766414521	8505349057799893872
1	1	1	1493916238713	8334012076014978734	8505349057799893872
1	1	1	1493916238769	10503878146262666097	8505349057799893872
1	1	1	1493916240656	9544145203823252426	14613024065279819149
1	1	1	1493916240682	14634065541911804265	14613024065279819149
1	1	1	1493916240701	11982065865359330002	14613024065279819149
1	1	1	1493916240703	14475392532262432119	14613024065279819149
1	1	1	1493916240733	4061834014911554768	14613024065279819149
1	1	1	1493916240795	10354250474131609932	14613024065279819149
4	1	1	1493916241570	7149394653658031729	2502521354834814238
25	1	1	1493916241609	9544145203823252426	2502521354834814238
11.5	1	1	1493916241671	4165132050234239758	2502521354834814238
22	1	1	1493916241733	2665815103940912083	2502521354834814238
16	1	1	1493916241793	16270325575650130306	2502521354834814238
1	1	1	1493916246512	17692629055980859056	3153769926182235587
1	1	1	1493916246545	3090357018464442228	3153769926182235587
1	1	1	1493916246572	2414941635428745510	3153769926182235587
1	1	1	1493916246584	12074464320850218373	3153769926182235587
1	1	1	1493916246606	2777406936536698463	3153769926182235587
1	1	1	1493916246611	4165132050234239758	3153769926182235587
1	1	1	1493916246614	15796853369399358206	3153769926182235587
1	1	1	1493916246624	2414941635428745510	3153769926182235587
1	1	1	1493916246641	7795014477960920971	3153769926182235587
1	1	1	1493916246669	8821334166622436138	3153769926182235587
1	1	1	1493916246678	3090357018464442228	3153769926182235587
1	1	1	1493916246683	12995894380866614245	3153769926182235587
1	1	1	1493916246705	15502105708689536654	3153769926182235587
1	1	1	1493916246724	10354250474131609932	3153769926182235587
1	1	1	1493916246754	12575911765165677538	3153769926182235587
22	1	1	1493916250767	3090357018464442228	11827730620713631450
1	1	1	1493916262632	7463918196610446371	7510075760034018328
1	1	1	1493916263617	6895642774981531100	1874857814475608295
1	1	1	1493916263650	1278009600332846752	1874857814475608295
1	1	1	1493916263666	6895642774981531100	1874857814475608295
5.5	1	1	1493916265533	9644117629515919242	17441745222422346359
16	1	1	1493916266772	16270325575650130306	11110658135852281435
25	1	1	1493916267591	9544145203823252426	17434701542019764337
20.5	1	1	1493916267593	3090357018464442228	17434701542019764337
11.5	1	1	1493916267705	4165132050234239758	17434701542019764337
20.5	1	1	1493916267783	3090357018464442228	17434701542019764337
16	1	1	1493916269560	17207035804849283887	12958869371985875967
2.5	1	1	1493916269585	15485972951724494791	12958869371985875967
1	1	1	1493916269648	4631975640642555313	12958869371985875967
8.5	1	1	1493916269653	6561622699157249362	12958869371985875967
4	1	1	1493916277567	8821334166622436138	2011293340153006068
20.5	1	1	1493916277572	3090357018464442228	2011293340153006068
22	1	1	1493916277616	2665815103940912083	2011293340153006068
25	1	1	1493916277663	9544145203823252426	2011293340153006068
1	1	1	1493916277776	18097213305980711748	2011293340153006068
1	1	1	1493916278502	17495809769729953216	2883626256421857875
4	1	1	1493916278588	8787986122258970221	3279021083640072691
1	1	1	1493916278618	17400593783565407178	2883626256421857875
5.5	1	1	1493916278643	15333947143918688868	3279021083640072691
1	1	1	1493916278660	7544290973015771269	2883626256421857875
8.5	1	1	1493916278668	2306293516632017215	3279021083640072691
8.5	1	1	1493916278676	10793114528339254987	3279021083640072691
1	1	1	1493916278705	13171840241786718460	2883626256421857875
1	1	1	1493916278705	14334786033124835469	2883626256421857875
5.5	1	1	1493916278707	18277155309485317777	3279021083640072691
1	1	1	1493916278738	18097213305980711748	3279021083640072691
1	1	1	1493916278742	4733667265989373534	2883626256421857875
1	1	1	1493916278743	1865641166795777515	2883626256421857875
38.5	1	1	1493916278749	11464297685141444301	3279021083640072691
8.5	1	1	1493916278755	14475392532262432119	3279021083640072691
1	1	1	1493916278764	13986906500558465958	2883626256421857875
1	1	1	1493916278768	18097213305980711748	2883626256421857875
4	1	1	1493916278791	15502105708689536654	3279021083640072691
1	1	1	1493916279517	15592357040880561997	10485171744960784290
1	1	1	1493916279518	3090357018464442228	10485171744960784290
1	1	1	1493916279522	13777774044641746988	10485171744960784290
1	1	1	1493916279526	11982065865359330002	10485171744960784290
1	1	1	1493916279528	9468122895518098507	10485171744960784290
1	1	1	1493916279531	4733667265989373534	10485171744960784290
1	1	1	1493916279535	2665815103940912083	10485171744960784290
1	1	1	1493916279537	6128772998293150340	10485171744960784290
1	1	1	1493916279540	7769475363052365799	10485171744960784290
1	1	1	1493916279551	3429925126979541675	10485171744960784290
1	1	1	1493916279554	16313388004208767989	10485171744960784290
1	1	1	1493916279557	16786007343058400356	10485171744960784290
1	1	1	1493916279571	9595598472258939026	10485171744960784290
1	1	1	1493916279573	9509178286244321665	10485171744960784290
1	1	1	1493916279586	6484761099978166748	10485171744960784290
1	1	1	1493916279589	14719060852985699203	10485171744960784290
1	1	1	1493916279592	14719060852985699203	10485171744960784290
1	1	1	1493916279592	15333947143918688868	10485171744960784290
1	1	1	1493916279592	593800347557667243	10485171744960784290
1	1	1	1493916279595	9005049657734687693	10485171744960784290
1	1	1	1493916279596	3054879351439382847	10485171744960784290
1	1	1	1493916279598	14301880009343272377	10485171744960784290
1	1	1	1493916279598	9005049657734687693	10485171744960784290
1	1	1	1493916279610	7690488971193378973	10485171744960784290
1	1	1	1493916279616	2472963304183730430	10485171744960784290
1	1	1	1493916279624	12995894380866614245	10485171744960784290
1	1	1	1493916279632	6988111497050020337	10485171744960784290
1	1	1	1493916279634	13340660697580136120	10485171744960784290
1	1	1	1493916279636	11596807825546273725	10485171744960784290
1	1	1	1493916279637	15333947143918688868	10485171744960784290
1	1	1	1493916279638	1282075886047801105	10485171744960784290
1	1	1	1493916279641	16915420517823762086	10485171744960784290
1	1	1	1493916279643	13694654484581775357	10485171744960784290
1	1	1	1493916279663	15502105708689536654	10485171744960784290
1	1	1	1493916279666	16051887458063369019	10485171744960784290
1	1	1	1493916279682	3607925427713835917	10485171744960784290
1	1	1	1493916279685	12074464320850218373	10485171744960784290
1	1	1	1493916279688	13694654484581775357	10485171744960784290
1	1	1	1493916279688	14934124101770367560	10485171744960784290
1	1	1	1493916279700	7929648770000123965	10485171744960784290
1	1	1	1493916279702	13340660697580136120	10485171744960784290
1	1	1	1493916279703	18037852634307533840	10485171744960784290
1	1	1	1493916279707	10793114528339254987	10485171744960784290
1	1	1	1493916279708	7935420102015855551	10485171744960784290
1	1	1	1493916279716	2472963304183730430	10485171744960784290
1	1	1	1493916279720	12074464320850218373	10485171744960784290
1	1	1	1493916279722	14475392532262432119	10485171744960784290
1	1	1	1493916279723	6409821024638183003	10485171744960784290
1	1	1	1493916279724	10469879042194243070	10485171744960784290
1	1	1	1493916279726	4156443046364110129	10485171744960784290
1	1	1	1493916279727	14502558450427939460	10485171744960784290
1	1	1	1493916279727	16259388513656046435	10485171744960784290
1	1	1	1493916279736	10693896803514645228	10485171744960784290
1	1	1	1493916279739	9544145203823252426	10485171744960784290
1	1	1	1493916279743	15796853369399358206	10485171744960784290
1	1	1	1493916279745	1477764694144534415	10485171744960784290
1	1	1	1493916279745	9815564106453972898	10485171744960784290
1	1	1	1493916279752	18097213305980711748	10485171744960784290
1	1	1	1493916279755	9815564106453972898	10485171744960784290
1	1	1	1493916279760	6128772998293150340	10485171744960784290
1	1	1	1493916279767	923401576471706278	10485171744960784290
1	1	1	1493916279769	9891309922298227715	10485171744960784290
1	1	1	1493916279777	2452305234975615874	10485171744960784290
1	1	1	1493916279783	17692629055980859056	10485171744960784290
1	1	1	1493916279784	18306031108979394293	10485171744960784290
1	1	1	1493916279792	14334786033124835469	10485171744960784290
1	1	1	1493916279800	12526498124752180550	10485171744960784290
1	1	1	1493916279800	4165132050234239758	10485171744960784290
2.5	1	1	1493916281501	5757841034815720035	6393531659968475100
20.5	1	1	1493916281532	3188653217501372862	6393531659968475100
1	1	1	1493916281608	10354250474131609932	6393531659968475100
20.5	1	1	1493916281620	3090357018464442228	6393531659968475100
5.5	1	1	1493916281699	1865641166795777515	6393531659968475100
8.5	1	1	1493916281779	14475392532262432119	6393531659968475100
1	1	1	1493916284576	15505274393421505966	15078807649310500177
1	1	1	1493916284637	15964478397594674982	15078807649310500177
1	1	1	1493916284751	2114484470823460212	15078807649310500177
1	1	1	1493916295510	18097213305980711748	11116937719541386779
1	1	1	1493916295535	18097213305980711748	17259483094741473515
1	1	1	1493916295590	8821334166622436138	17259483094741473515
1	1	1	1493916295597	1865641166795777515	17259483094741473515
1	1	1	1493916295634	4748997428668210631	17259483094741473515
1	1	1	1493916295636	9815564106453972898	17259483094741473515
1	1	1	1493916295651	3090357018464442228	17259483094741473515
1	1	1	1493916295652	10354250474131609932	17259483094741473515
1	1	1	1493916295669	13171840241786718460	17259483094741473515
1	1	1	1493916295695	16711113943393759208	17259483094741473515
1	1	1	1493916295708	11464297685141444301	17259483094741473515
1	1	1	1493916295725	2306293516632017215	11116937719541386779
1	1	1	1493916295774	9815564106453972898	11116937719541386779
1	1	1	1493916295799	16781873755504612959	17259483094741473515
20.5	1	1	1493916300524	3090357018464442228	11433691668433884699
25	1	1	1493916300536	9544145203823252426	11433691668433884699
11.5	1	1	1493916300596	4165132050234239758	11433691668433884699
5.5	1	1	1493916300607	18277155309485317777	11433691668433884699
25	1	1	1493916300757	9544145203823252426	11433691668433884699
7	1	1	1493916301511	14551030199892263089	2674662850353047656
16	1	1	1493916301529	16270325575650130306	2674662850353047656
1	1	1	1493916301702	10323685754356465240	2674662850353047656
4	1	1	1493916301742	8821334166622436138	2674662850353047656
1	1	1	1493916302511	6726138970929143085	4768013475705766518
1	1	1	1493916302543	11632600898656610198	4768013475705766518
1	1	1	1493916302552	15485972951724494791	4768013475705766518
7	1	1	1493916302574	1330489485408209501	4768013475705766518
4	1	1	1493916302591	9849552495916499153	4768013475705766518
37	1	1	1493916302604	7506182440853067093	4768013475705766518
1	1	1	1493916302649	4631975640642555313	4768013475705766518
14.5	1	1	1493916302688	16651615938943737748	4768013475705766518
20.5	1	1	1493916302695	3090357018464442228	4768013475705766518
1	1	1	1493916302698	14338533098520141175	7685814633273714260
17.5	1	1	1493916302702	5174530059005220399	4768013475705766518
5.5	1	1	1493916302778	3357165528367806273	7685814633273714260
2.5	1	1	1493916302796	1079139959839567891	4768013475705766518
1	1	1	1493916302799	11514123232483285001	4768013475705766518
1	1	1	1493916303630	18097213305980711748	4210762791925086042
1	1	1	1493916303649	8821334166622436138	15544523827091795198
1	1	1	1493916303653	13340660697580136120	4210762791925086042
1	1	1	1493916303656	10354250474131609932	4210762791925086042
1	1	1	1493916303695	11677852964895567355	4210762791925086042
1	1	1	1493916303709	279616849842558607	4210762791925086042
1	1	1	1493916303748	18097213305980711748	15544523827091795198
1	1	1	1493916303791	6693655700021304589	15544523827091795198
1	1	1	1493916304515	14475392532262432119	17079051454865232941
1	1	1	1493916304541	10793114528339254987	17079051454865232941
1	1	1	1493916304546	17692629055980859056	17079051454865232941
1	1	1	1493916304575	14551410799092051783	17079051454865232941
1	1	1	1493916304593	16270325575650130306	17079051454865232941
1	1	1	1493916304699	12526498124752180550	17079051454865232941
1	1	1	1493916304719	3090357018464442228	17079051454865232941
1	1	1	1493916304725	16313388004208767989	17079051454865232941
1	1	1	1493916304753	10469879042194243070	17079051454865232941
1	1	1	1493916304779	18097213305980711748	17079051454865232941
1	1	1	1493916304782	4165132050234239758	17079051454865232941
1	1	1	1493916304783	8787986122258970221	17079051454865232941
1	1	1	1493916309597	9595598472258939026	6601070665899696023
1	1	1	1493916309639	4165132050234239758	6601070665899696023
1	1	1	1493916310535	14338533098520141175	976137804201703801
1	1	1	1493916310557	14475392532262432119	976137804201703801
1	1	1	1493916316593	12806969774292955024	12795891446091888168
1	1	1	1493916316777	16711113943393759208	12795891446091888168
1	1	1	1493916318569	11982065865359330002	63096887153157018
1	1	1	1493916318575	4969518460496101121	63096887153157018
1	1	1	1493916318717	16169090019227120368	63096887153157018
1	1	1	1493916320669	2665815103940912083	14331985617957237610
1	1	1	1493916320758	10323685754356465240	14331985617957237610
1	1	1	1493916320763	549843345592323075	14331985617957237610
1	1	1	1493916322501	10793114528339254987	15725510593273397916
1	1	1	1493916322505	6409821024638183003	15725510593273397916
1	1	1	1493916322536	2666958978267013279	15725510593273397916
1	1	1	1493916322566	5582576523477903595	15725510593273397916
1	1	1	1493916322711	3090357018464442228	15725510593273397916
1	1	1	1493916322746	14301880009343272377	15725510593273397916
1	1	1	1493916322764	15465818465786259941	15725510593273397916
1	1	1	1493916324513	8821334166622436138	8369910016753649233
1	1	1	1493916324590	1865641166795777515	8369910016753649233
1	1	1	1493916324629	15465818465786259941	8369910016753649233
1	1	1	1493916324698	7692417240246312261	8369910016753649233
1	1	1	1493916324714	17495809769729953216	8369910016753649233
1	1	1	1493916324742	10354250474131609932	8369910016753649233
1	1	1	1493916326655	11514123232483285001	7463918196610446371
22	1	1	1493916328531	2665815103940912083	5499997647437705713
19	1	1	1493916328652	15796853369399358206	5499997647437705713
4	1	1	1493916328700	10693896803514645228	5499997647437705713
20.5	1	1	1493916328754	3090357018464442228	5499997647437705713
7	1	1	1493916328758	12074464320850218373	5499997647437705713
2.5	1	1	1493916329550	11632600898656610198	6075971009809954249
1	1	1	1493916339514	14502558450427939460	10531402589121771022
1	1	1	1493916339626	1865641166795777515	10531402589121771022
1	1	1	1493916339772	9734117098627453680	10531402589121771022
8.5	1	1	1493916341502	13986906500558465958	10991858580004131803
7	1	1	1493916341505	14551030199892263089	10991858580004131803
17.5	1	1	1493916341508	16270325575650130306	10991858580004131803
20.5	1	1	1493916341522	3090357018464442228	10991858580004131803
10	1	1	1493916341528	3607925427713835917	10991858580004131803
8.5	1	1	1493916341532	16313388004208767989	10991858580004131803
11.5	1	1	1493916341537	4165132050234239758	10991858580004131803
7	1	1	1493916341547	12074464320850218373	10991858580004131803
1	1	1	1493916341565	8821334166622436138	10991858580004131803
11.5	1	1	1493916341571	4165132050234239758	10991858580004131803
7	1	1	1493916341581	6484761099978166748	10991858580004131803
1	1	1	1493916341582	14502558450427939460	10991858580004131803
2.5	1	1	1493916341598	7544290973015771269	10991858580004131803
10	1	1	1493916341602	13340660697580136120	10991858580004131803
1	1	1	1493916341607	280861091092090004	10991858580004131803
5.5	1	1	1493916341656	8713501508307098951	10991858580004131803
17.5	1	1	1493916341657	16270325575650130306	10991858580004131803
11.5	1	1	1493916341689	16724677309490675751	10991858580004131803
13	1	1	1493916341699	6128772998293150340	10991858580004131803
4	1	1	1493916341703	7018116888458296324	10991858580004131803
22	1	1	1493916341726	2665815103940912083	10991858580004131803
8.5	1	1	1493916341730	5582576523477903595	10991858580004131803
8.5	1	1	1493916341743	4733667265989373534	10991858580004131803
20.5	1	1	1493916341745	3188653217501372862	10991858580004131803
5.5	1	1	1493916341754	15333947143918688868	10991858580004131803
13	1	1	1493916341755	17495809769729953216	10991858580004131803
7	1	1	1493916341761	6638119784552464452	10991858580004131803
1	1	1	1493916341764	10323685754356465240	10991858580004131803
5.5	1	1	1493916341771	4156443046364110129	10991858580004131803
4	1	1	1493916341782	3429925126979541675	10991858580004131803
19	1	1	1493916341787	9544145203823252426	10991858580004131803
4	1	1	1493916341787	6693655700021304589	10991858580004131803
1	1	1	1493916341790	5770711666981208091	10991858580004131803
1	1	1	1493916341796	10519939351144491034	10991858580004131803
34	1	1	1493916341797	11464297685141444301	10991858580004131803
1	1	1	1493916344593	6484761099978166748	574016561718283009
1	1	1	1493916344635	15333947143918688868	574016561718283009
1	1	1	1493916344641	5757841034815720035	574016561718283009
1	1	1	1493916344656	1865641166795777515	574016561718283009
1	1	1	1493916344658	15024512954312762555	574016561718283009
1	1	1	1493916344659	7795014477960920971	574016561718283009
1	1	1	1493916344676	3090357018464442228	574016561718283009
1	1	1	1493916344693	15796853369399358206	574016561718283009
1	1	1	1493916344702	7282022109762285250	574016561718283009
1	1	1	1493916344710	15502105708689536654	574016561718283009
1	1	1	1493916344719	9544145203823252426	574016561718283009
1	1	1	1493916344741	6693655700021304589	4847946371611741898
1	1	1	1493916344746	7692417240246312261	574016561718283009
1	1	1	1493916344747	18097213305980711748	574016561718283009
1	1	1	1493916344755	14551030199892263089	574016561718283009
1	1	1	1493916344767	5685791559122047194	574016561718283009
1	1	1	1493916344774	8821334166622436138	574016561718283009
1	1	1	1493916344799	15333947143918688868	574016561718283009
1	1	1	1493916357797	13986906500558465958	8304692476156323458
1	1	1	1493916359604	13783391418674054914	948009238681377346
1	1	1	1493916360772	15333947143918688868	10638719428212667435
1	1	1	1493916361512	9815564106453972898	16998407162863941146
1	1	1	1493916361553	10469879042194243070	16998407162863941146
1	1	1	1493916361563	7255543177891735343	16998407162863941146
1	1	1	1493916361584	3188653217501372862	16998407162863941146
1	1	1	1493916361604	9544145203823252426	16998407162863941146
1	1	1	1493916361611	16051887458063369019	16998407162863941146
1	1	1	1493916361645	18366792803783431068	16998407162863941146
1	1	1	1493916361660	4654840240992873202	16998407162863941146
1	1	1	1493916361752	6988111497050020337	16998407162863941146
1	1	1	1493916361772	5532066205355454171	16998407162863941146
16	1	1	1493916363511	17207035804849283887	3944725490916623378
17.5	1	1	1493916363552	5174530059005220399	3944725490916623378
1	1	1	1493916363553	14338533098520141175	3944725490916623378
1	1	1	1493916363561	7794160276957405502	3944725490916623378
1	1	1	1493916363589	7794160276957405502	3944725490916623378
8.5	1	1	1493916363633	14475392532262432119	3944725490916623378
10	1	1	1493916363641	10323685754356465240	3944725490916623378
2.5	1	1	1493916363686	12526498124752180550	3944725490916623378
1	1	1	1493916363700	7794160276957405502	3944725490916623378
1	1	1	1493916363709	11501349064507481272	3944725490916623378
2.5	1	1	1493916363727	7282022109762285250	3944725490916623378
1	1	1	1493916363731	7794160276957405502	3944725490916623378
5.5	1	1	1493916363746	14763243817905105918	3944725490916623378
1	1	1	1493916363789	2156519087511073505	3944725490916623378
13	1	1	1493916364685	10469879042194243070	14519188712278766755
1	1	1	1493916365509	9815564106453972898	617571193564983215
1	1	1	1493916365517	14338533098520141175	617571193564983215
1	1	1	1493916365517	18097213305980711748	617571193564983215
1	1	1	1493916365524	11970906525582425913	617571193564983215
1	1	1	1493916365537	8486756224156356231	617571193564983215
1	1	1	1493916365559	8821334166622436138	617571193564983215
1	1	1	1493916365569	3532404460958192543	617571193564983215
1	1	1	1493916365636	16270325575650130306	617571193564983215
1	1	1	1493916365685	7794160276957405502	617571193564983215
1	1	1	1493916365702	15956726271168250188	617571193564983215
1	1	1	1493916365706	5174530059005220399	617571193564983215
1	1	1	1493916365711	6409821024638183003	617571193564983215
1	1	1	1493916365722	14551030199892263089	617571193564983215
1	1	1	1493916365771	3188653217501372862	617571193564983215
1	1	1	1493916365772	6693655700021304589	617571193564983215
1	1	1	1493916365773	11464297685141444301	617571193564983215
1	1	1	1493916365783	5770711666981208091	617571193564983215
1	1	1	1493916365785	18097213305980711748	617571193564983215
1	1	1	1493916365792	16051887458063369019	617571193564983215
1	1	1	1493916367754	17495809769729953216	4210762791925086042
1	1	1	1493916369695	3429925126979541675	12054118858054840479
1	1	1	1493916370558	9815564106453972898	3930147002044900469
4	1	1	1493916372543	14301880009343272377	3279021083640072691
7	1	1	1493916372577	9770110817929854883	3279021083640072691
4	1	1	1493916372702	3429925126979541675	3279021083640072691
8.5	1	1	1493916372751	13986906500558465958	3279021083640072691
5.5	1	1	1493916372761	13171840241786718460	3279021083640072691
1	1	1	1493916373526	14217069209869681549	15595906022792854806
20.5	1	1	1493916373543	3090357018464442228	15595906022792854806
1	1	1	1493916373630	18366792803783431068	15595906022792854806
8.5	1	1	1493916373660	3266038199096585012	15595906022792854806
4	1	1	1493916373681	14124193195459634995	15595906022792854806
1	1	1	1493916373713	11596807825546273725	15595906022792854806
20.5	1	1	1493916375753	3090357018464442228	1338004489794651309
1	1	1	1493916376525	1201322781187110448	7187047807897173762
1	1	1	1493916376526	7414226308913471163	7187047807897173762
1	1	1	1493916376570	14475392532262432119	7187047807897173762
1	1	1	1493916376572	7282022109762285250	7187047807897173762
1	1	1	1493916376604	4733667265989373534	7187047807897173762
1	1	1	1493916376704	7544290973015771269	7187047807897173762
1	1	1	1493916376721	5192968964289268501	7187047807897173762
1	1	1	1493916376767	5582576523477903595	7187047807897173762
1	1	1	1493916379561	2777406936536698463	16263517402452545663
1	1	1	1493916379566	1865641166795777515	16263517402452545663
1	1	1	1493916379566	6484761099978166748	16263517402452545663
1	1	1	1493916379591	6638119784552464452	16263517402452545663
1	1	1	1493916379625	9815564106453972898	16263517402452545663
1	1	1	1493916379628	10354250474131609932	16263517402452545663
1	1	1	1493916379691	14551030199892263089	16263517402452545663
1	1	1	1493916379711	3090357018464442228	16263517402452545663
1	1	1	1493916379742	6484761099978166748	16263517402452545663
1	1	1	1493916379748	8125968999753265313	16263517402452545663
1	1	1	1493916379764	2078712661038356466	16263517402452545663
1	1	1	1493916379798	11464297685141444301	16263517402452545663
1	1	1	1493916379799	9770110817929854883	16263517402452545663
1	1	1	1493916379800	8125968999753265313	16263517402452545663
1	1	1	1493916383503	2082221986184883536	1171768589126754929
1	1	1	1493916383512	10353035705800390005	1171768589126754929
1	1	1	1493916383518	16270325575650130306	1171768589126754929
1	1	1	1493916383519	14719060852985699203	1171768589126754929
1	1	1	1493916383524	16270325575650130306	1171768589126754929
1	1	1	1493916383525	16270325575650130306	1171768589126754929
1	1	1	1493916383528	9595598472258939026	1171768589126754929
1	1	1	1493916383529	4156443046364110129	1171768589126754929
1	1	1	1493916383539	7690488971193378973	1171768589126754929
